"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.14528556,0.12434997,0.07824823,0.08334609,0.11225002,0.21002077,0.20482192,0.20510933,0.18609927,0.12906622,0.16464438,0.11727228,0.19322301,0.18936916,0.17885594,0.19426044,0.18786149,0.22594902,0.17908183,0.18624651,0.19594171,0.1790208,0.18660811,0.16393785,0.16101757,0.17450084,0.1868599,0.16060489
0.14698421,0.1259123,0.08220899,0.08414888,0.11490327,0.21766714,0.21156728,0.21151937,0.19057624,0.13451296,0.17158911,0.12232817,0.19956861,0.1920443,0.17544859,0.20211323,0.19541013,0.23855102,0.18712996,0.19293712,0.200647,0.17790116,0.18744755,0.17398761,0.16425675,0.1791878,0.1900195,0.16401312
0.15070074,0.13241871,0.08070151,0.08351266,0.11898656,0.22268821,0.21712921,0.21764074,0.19727723,0.14188703,0.18207613,0.12475508,0.20368462,0.19380471,0.18607803,0.2087105,0.19676996,0.23666209,0.19070586,0.19648963,0.20964311,0.19067529,0.19711608,0.17335013,0.1664069,0.18522766,0.19639265,0.17343323
0.15475918,0.13487599,0.08121031,0.08405484,0.11919501,0.21990769,0.21405735,0.21256157,0.19863704,0.13665737,0.17825041,0.12748472,0.20695044,0.19467379,0.18456444,0.20845606,0.20101765,0.2430245,0.18772742,0.19113079,0.2088397,0.18128393,0.18880822,0.17461812,0.17062051,0.18836111,0.19588416,0.17571376
0.15155312,0.12597948,0.08360898,0.08769511,0.11587219,0.21691865,0.21083629,0.20972472,0.1882868,0.13073749,0.17284624,0.12246725,0.2003991,0.19574835,0.17867208,0.20226213,0.19609288,0.23802806,0.18714187,0.19466341,0.20110915,0.17674464,0.18453909,0.17542434,0.16977078,0.17516554,0.19197202,0.16523868
0.14952377,0.1290828,0.08214071,0.08610717,0.11823023,0.22075227,0.21608955,0.21426507,0.19441214,0.13463944,0.17039847,0.11863506,0.20413725,0.1968584,0.17702414,0.19959189,0.19826237,0.23790578,0.18275467,0.19471714,0.20752456,0.17541101,0.18345932,0.16109885,0.16321976,0.17828724,0.19563653,0.16814484
0.15023036,0.12743326,0.08043349,0.08420889,0.11361879,0.2204805,0.21521619,0.21350403,0.19618248,0.13560779,0.17483609,0.1225864,0.20258422,0.19477468,0.19002126,0.2030652,0.19623353,0.24034289,0.18661559,0.19926233,0.20440478,0.17877181,0.18598449,0.17061407,0.16579564,0.1793341,0.19094091,0.16743275
0.14677259,0.13177547,0.07709172,0.07953369,0.11604708,0.22555849,0.22094237,0.21821094,0.19591456,0.13871841,0.17841338,0.12396561,0.20311175,0.21020105,0.19481116,0.20455136,0.20001403,0.23706729,0.18550346,0.19560557,0.20556446,0.18656608,0.19611891,0.17419024,0.1695438,0.18426514,0.19360405,0.17315633
0.15300921,0.13188973,0.07996696,0.08462077,0.11763926,0.22305928,0.21800183,0.21745502,0.19122291,0.13856766,0.17969668,0.12254331,0.19978648,0.19880208,0.18604922,0.20425001,0.19558323,0.23630002,0.18606344,0.19341173,0.20198283,0.18572062,0.19442286,0.17628742,0.16745424,0.17984762,0.19119183,0.16839511
0.15303724,0.12924125,0.0781039,0.07873699,0.11589366,0.21665325,0.21271912,0.21106426,0.19457918,0.13393599,0.17465887,0.11966891,0.20182031,0.19343302,0.1820369,0.20276113,0.19173471,0.23372128,0.18456794,0.19262233,0.20534473,0.17981658,0.1900706,0.16157354,0.16287908,0.18064642,0.19092461,0.16645228
